name,url,base_experience,height,id,image_url,weight,stat_hp,stat_attack,stat_defense,stat_special-attack,stat_special-defense,stat_speed,ability_0_id,ability_0,ability_1_id,ability_1,type_0_id,type_0,type_1_id,type_1,ability_2_id,ability_2
zangoose,https://pokeapi.co/api/v2/pokemon/335/,160.0,13,335,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png,403,73,115,60,60,60,90,17,immunity,137,toxic-boost,1,normal,,,,
seviper,https://pokeapi.co/api/v2/pokemon/336/,160.0,27,336,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png,525,73,100,60,100,60,65,61,shed-skin,151,infiltrator,4,poison,,,,
lunatone,https://pokeapi.co/api/v2/pokemon/337/,161.0,10,337,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png,1680,90,55,65,95,85,70,26,levitate,,,6,rock,14,psychic,,
solrock,https://pokeapi.co/api/v2/pokemon/338/,161.0,12,338,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png,1540,90,95,85,55,65,70,26,levitate,,,6,rock,14,psychic,,
barboach,https://pokeapi.co/api/v2/pokemon/339/,58.0,4,339,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png,19,50,48,43,46,41,60,12,oblivious,107,anticipation,11,water,5,ground,93,hydration
whiscash,https://pokeapi.co/api/v2/pokemon/340/,164.0,9,340,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png,236,110,78,73,76,71,60,12,oblivious,107,anticipation,11,water,5,ground,93,hydration
corphish,https://pokeapi.co/api/v2/pokemon/341/,62.0,6,341,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png,115,43,80,65,50,35,35,52,hyper-cutter,75,shell-armor,11,water,,,91,adaptability
crawdaunt,https://pokeapi.co/api/v2/pokemon/342/,164.0,11,342,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png,328,63,120,85,90,55,55,52,hyper-cutter,75,shell-armor,11,water,17,dark,91,adaptability
baltoy,https://pokeapi.co/api/v2/pokemon/343/,60.0,5,343,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png,215,40,40,55,40,70,55,26,levitate,,,5,ground,14,psychic,,
claydol,https://pokeapi.co/api/v2/pokemon/344/,175.0,15,344,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png,1080,60,70,105,70,120,75,26,levitate,,,5,ground,14,psychic,,
lileep,https://pokeapi.co/api/v2/pokemon/345/,71.0,10,345,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png,238,66,41,77,61,87,23,21,suction-cups,114,storm-drain,6,rock,12,grass,,
cradily,https://pokeapi.co/api/v2/pokemon/346/,173.0,15,346,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png,604,86,81,97,81,107,43,21,suction-cups,114,storm-drain,6,rock,12,grass,,
anorith,https://pokeapi.co/api/v2/pokemon/347/,71.0,7,347,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png,125,45,95,50,40,50,75,4,battle-armor,33,swift-swim,6,rock,7,bug,,
armaldo,https://pokeapi.co/api/v2/pokemon/348/,173.0,15,348,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png,682,75,125,100,70,80,45,4,battle-armor,33,swift-swim,6,rock,7,bug,,
feebas,https://pokeapi.co/api/v2/pokemon/349/,40.0,6,349,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png,74,20,15,20,10,55,80,33,swift-swim,12,oblivious,11,water,,,91,adaptability
milotic,https://pokeapi.co/api/v2/pokemon/350/,189.0,62,350,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png,1620,95,60,79,100,125,81,63,marvel-scale,172,competitive,11,water,,,56,cute-charm
castform,https://pokeapi.co/api/v2/pokemon/351/,147.0,3,351,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png,8,70,70,70,70,70,70,59,forecast,,,1,normal,,,,
kecleon,https://pokeapi.co/api/v2/pokemon/352/,154.0,10,352,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png,220,60,90,70,60,120,40,16,color-change,168,protean,1,normal,,,,
shuppet,https://pokeapi.co/api/v2/pokemon/353/,59.0,6,353,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png,23,44,75,35,63,33,45,15,insomnia,119,frisk,8,ghost,,,130,cursed-body
banette,https://pokeapi.co/api/v2/pokemon/354/,159.0,11,354,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png,125,64,115,65,83,63,65,15,insomnia,119,frisk,8,ghost,,,130,cursed-body
duskull,https://pokeapi.co/api/v2/pokemon/355/,59.0,8,355,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png,150,20,40,90,30,90,25,26,levitate,119,frisk,8,ghost,,,,
dusclops,https://pokeapi.co/api/v2/pokemon/356/,159.0,16,356,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png,306,40,70,130,60,130,25,46,pressure,119,frisk,8,ghost,,,,
tropius,https://pokeapi.co/api/v2/pokemon/357/,161.0,20,357,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png,1000,99,68,83,72,87,51,34,chlorophyll,94,solar-power,12,grass,3,flying,139,harvest
chimecho,https://pokeapi.co/api/v2/pokemon/358/,159.0,6,358,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png,10,75,50,80,95,90,65,26,levitate,,,14,psychic,,,,
absol,https://pokeapi.co/api/v2/pokemon/359/,163.0,12,359,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png,470,65,130,60,75,60,75,46,pressure,105,super-luck,17,dark,,,154,justified
wynaut,https://pokeapi.co/api/v2/pokemon/360/,52.0,6,360,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png,140,95,23,48,23,48,23,23,shadow-tag,140,telepathy,14,psychic,,,,
snorunt,https://pokeapi.co/api/v2/pokemon/361/,60.0,7,361,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png,168,50,50,50,50,50,50,39,inner-focus,115,ice-body,15,ice,,,141,moody
glalie,https://pokeapi.co/api/v2/pokemon/362/,168.0,15,362,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png,2565,80,80,80,80,80,80,39,inner-focus,115,ice-body,15,ice,,,141,moody
spheal,https://pokeapi.co/api/v2/pokemon/363/,58.0,8,363,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,395,70,40,50,55,50,25,47,thick-fat,115,ice-body,15,ice,11,water,12,oblivious
sealeo,https://pokeapi.co/api/v2/pokemon/364/,144.0,11,364,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,876,90,60,70,75,70,45,47,thick-fat,115,ice-body,15,ice,11,water,12,oblivious
walrein,https://pokeapi.co/api/v2/pokemon/365/,265.0,14,365,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,1506,110,80,90,95,90,65,47,thick-fat,115,ice-body,15,ice,11,water,12,oblivious
clamperl,https://pokeapi.co/api/v2/pokemon/366/,69.0,4,366,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,525,35,64,85,74,55,32,75,shell-armor,155,rattled,11,water,,,,
huntail,https://pokeapi.co/api/v2/pokemon/367/,170.0,17,367,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,270,55,104,105,94,75,52,33,swift-swim,41,water-veil,11,water,,,,
gorebyss,https://pokeapi.co/api/v2/pokemon/368/,170.0,18,368,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,226,55,84,105,114,75,52,33,swift-swim,93,hydration,11,water,,,,
relicanth,https://pokeapi.co/api/v2/pokemon/369/,170.0,10,369,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,234,100,90,130,45,65,55,33,swift-swim,69,rock-head,11,water,6,rock,5,sturdy
luvdisc,https://pokeapi.co/api/v2/pokemon/370/,116.0,6,370,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,87,43,30,55,40,65,97,33,swift-swim,93,hydration,11,water,,,,
bagon,https://pokeapi.co/api/v2/pokemon/371/,60.0,6,371,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,421,45,75,60,40,30,50,69,rock-head,125,sheer-force,16,dragon,,,,
shelgon,https://pokeapi.co/api/v2/pokemon/372/,147.0,11,372,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,1105,65,95,100,60,50,50,69,rock-head,142,overcoat,16,dragon,,,,
salamence,https://pokeapi.co/api/v2/pokemon/373/,300.0,15,373,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,1026,95,135,80,110,80,100,22,intimidate,153,moxie,16,dragon,3,flying,,
beldum,https://pokeapi.co/api/v2/pokemon/374/,60.0,6,374,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,952,40,55,80,35,60,30,29,clear-body,135,light-metal,9,steel,14,psychic,,
metang,https://pokeapi.co/api/v2/pokemon/375/,147.0,12,375,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,2025,60,75,100,55,80,50,29,clear-body,135,light-metal,9,steel,14,psychic,,
metagross,https://pokeapi.co/api/v2/pokemon/376/,300.0,16,376,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,5500,80,135,130,95,90,70,29,clear-body,135,light-metal,9,steel,14,psychic,,
regirock,https://pokeapi.co/api/v2/pokemon/377/,290.0,17,377,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,2300,80,100,200,50,100,50,29,clear-body,5,sturdy,6,rock,,,,
regice,https://pokeapi.co/api/v2/pokemon/378/,290.0,18,378,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,1750,80,50,100,100,200,50,29,clear-body,115,ice-body,15,ice,,,,
registeel,https://pokeapi.co/api/v2/pokemon/379/,290.0,19,379,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,2050,80,75,150,75,150,50,29,clear-body,135,light-metal,9,steel,,,,
latias,https://pokeapi.co/api/v2/pokemon/380/,300.0,14,380,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,400,80,80,90,110,130,110,26,levitate,,,16,dragon,14,psychic,,
latios,https://pokeapi.co/api/v2/pokemon/381/,300.0,20,381,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,600,80,90,80,130,110,110,26,levitate,,,16,dragon,14,psychic,,
kyogre,https://pokeapi.co/api/v2/pokemon/382/,335.0,45,382,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,3520,100,100,90,150,140,90,2,drizzle,,,11,water,,,,
groudon,https://pokeapi.co/api/v2/pokemon/383/,335.0,35,383,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,9500,100,150,140,100,90,90,70,drought,,,5,ground,,,,
rayquaza,https://pokeapi.co/api/v2/pokemon/384/,340.0,70,384,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,2065,105,150,90,150,90,95,76,air-lock,,,16,dragon,3,flying,,
jirachi,https://pokeapi.co/api/v2/pokemon/385/,300.0,3,385,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,11,100,100,100,100,100,100,32,serene-grace,,,9,steel,14,psychic,,
deoxys-normal,https://pokeapi.co/api/v2/pokemon/386/,270.0,17,386,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,608,50,150,50,150,50,150,46,pressure,,,14,psychic,,,,
turtwig,https://pokeapi.co/api/v2/pokemon/387/,64.0,4,387,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,102,55,68,64,45,55,31,65,overgrow,75,shell-armor,12,grass,,,,
grotle,https://pokeapi.co/api/v2/pokemon/388/,142.0,11,388,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,970,75,89,85,55,65,36,65,overgrow,75,shell-armor,12,grass,,,,
torterra,https://pokeapi.co/api/v2/pokemon/389/,236.0,22,389,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,3100,95,109,105,75,85,56,65,overgrow,75,shell-armor,12,grass,5,ground,,
chimchar,https://pokeapi.co/api/v2/pokemon/390/,62.0,5,390,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,62,44,58,44,58,44,61,66,blaze,89,iron-fist,10,fire,,,,
monferno,https://pokeapi.co/api/v2/pokemon/391/,142.0,9,391,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,220,64,78,52,78,52,81,66,blaze,89,iron-fist,10,fire,2,fighting,,
infernape,https://pokeapi.co/api/v2/pokemon/392/,240.0,12,392,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,550,76,104,71,104,71,108,66,blaze,89,iron-fist,10,fire,2,fighting,,
piplup,https://pokeapi.co/api/v2/pokemon/393/,63.0,4,393,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,52,53,51,53,61,56,40,67,torrent,172,competitive,11,water,,,,
prinplup,https://pokeapi.co/api/v2/pokemon/394/,142.0,8,394,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,230,64,66,68,81,76,50,67,torrent,172,competitive,11,water,,,,
empoleon,https://pokeapi.co/api/v2/pokemon/395/,239.0,17,395,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,845,84,86,88,111,101,60,67,torrent,172,competitive,11,water,9,steel,,
starly,https://pokeapi.co/api/v2/pokemon/396/,49.0,3,396,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,20,40,55,30,30,30,60,51,keen-eye,120,reckless,1,normal,3,flying,,
staravia,https://pokeapi.co/api/v2/pokemon/397/,119.0,6,397,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,155,55,75,50,40,40,80,22,intimidate,120,reckless,1,normal,3,flying,,
staraptor,https://pokeapi.co/api/v2/pokemon/398/,218.0,12,398,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,249,85,120,70,50,60,100,22,intimidate,120,reckless,1,normal,3,flying,,
bidoof,https://pokeapi.co/api/v2/pokemon/399/,50.0,5,399,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,200,59,45,40,35,40,31,86,simple,109,unaware,1,normal,,,141,moody
bibarel,https://pokeapi.co/api/v2/pokemon/400/,144.0,10,400,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,315,79,85,60,55,60,71,86,simple,109,unaware,1,normal,11,water,141,moody
kricketot,https://pokeapi.co/api/v2/pokemon/401/,39.0,3,401,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,22,37,25,41,25,41,25,61,shed-skin,50,run-away,7,bug,,,,
kricketune,https://pokeapi.co/api/v2/pokemon/402/,134.0,10,402,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,255,77,85,51,55,51,65,68,swarm,101,technician,7,bug,,,,
shinx,https://pokeapi.co/api/v2/pokemon/403/,53.0,5,403,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,95,45,65,34,40,34,45,79,rivalry,22,intimidate,13,electric,,,62,guts
luxio,https://pokeapi.co/api/v2/pokemon/404/,127.0,9,404,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,305,60,85,49,60,49,60,79,rivalry,22,intimidate,13,electric,,,62,guts
luxray,https://pokeapi.co/api/v2/pokemon/405/,262.0,14,405,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,420,80,120,79,95,79,70,79,rivalry,22,intimidate,13,electric,,,62,guts
budew,https://pokeapi.co/api/v2/pokemon/406/,56.0,2,406,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,12,40,30,35,50,70,55,30,natural-cure,38,poison-point,12,grass,4,poison,102,leaf-guard
roserade,https://pokeapi.co/api/v2/pokemon/407/,258.0,9,407,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,145,60,70,65,125,105,90,30,natural-cure,38,poison-point,12,grass,4,poison,101,technician
cranidos,https://pokeapi.co/api/v2/pokemon/408/,70.0,9,408,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,315,67,125,40,30,30,58,104,mold-breaker,125,sheer-force,6,rock,,,,
rampardos,https://pokeapi.co/api/v2/pokemon/409/,173.0,16,409,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,1025,97,165,60,65,50,58,104,mold-breaker,125,sheer-force,6,rock,,,,
shieldon,https://pokeapi.co/api/v2/pokemon/410/,70.0,5,410,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,570,30,42,118,42,88,30,5,sturdy,43,soundproof,6,rock,9,steel,,
bastiodon,https://pokeapi.co/api/v2/pokemon/411/,173.0,13,411,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,1495,60,52,168,47,138,30,5,sturdy,43,soundproof,6,rock,9,steel,,
burmy,https://pokeapi.co/api/v2/pokemon/412/,45.0,2,412,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,34,40,29,45,29,45,36,61,shed-skin,142,overcoat,7,bug,,,,
wormadam-plant,https://pokeapi.co/api/v2/pokemon/413/,148.0,5,413,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,65,60,59,85,79,105,36,107,anticipation,142,overcoat,7,bug,12,grass,,
mothim,https://pokeapi.co/api/v2/pokemon/414/,148.0,9,414,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,233,70,94,50,94,50,66,68,swarm,110,tinted-lens,7,bug,3,flying,,
combee,https://pokeapi.co/api/v2/pokemon/415/,49.0,3,415,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,55,30,30,42,30,42,70,118,honey-gather,55,hustle,7,bug,3,flying,,
vespiquen,https://pokeapi.co/api/v2/pokemon/416/,166.0,12,416,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,385,70,80,102,80,102,40,46,pressure,127,unnerve,7,bug,3,flying,,
pachirisu,https://pokeapi.co/api/v2/pokemon/417/,142.0,4,417,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,39,60,45,70,45,90,95,50,run-away,53,pickup,13,electric,,,10,volt-absorb
buizel,https://pokeapi.co/api/v2/pokemon/418/,66.0,7,418,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,295,55,65,35,60,30,85,33,swift-swim,41,water-veil,11,water,,,,
floatzel,https://pokeapi.co/api/v2/pokemon/419/,173.0,11,419,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,335,85,105,55,85,50,115,33,swift-swim,41,water-veil,11,water,,,,
cherubi,https://pokeapi.co/api/v2/pokemon/420/,55.0,4,420,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,33,45,35,45,62,53,35,34,chlorophyll,,,12,grass,,,,
cherrim,https://pokeapi.co/api/v2/pokemon/421/,158.0,5,421,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,93,70,60,70,87,78,85,122,flower-gift,,,12,grass,,,,
shellos,https://pokeapi.co/api/v2/pokemon/422/,65.0,3,422,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,63,76,48,48,57,62,34,60,sticky-hold,114,storm-drain,11,water,,,159,sand-force
gastrodon,https://pokeapi.co/api/v2/pokemon/423/,166.0,9,423,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,299,111,83,68,92,82,39,60,sticky-hold,114,storm-drain,11,water,5,ground,159,sand-force
ambipom,https://pokeapi.co/api/v2/pokemon/424/,169.0,12,424,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,203,75,100,66,60,66,115,101,technician,53,pickup,1,normal,,,92,skill-link
drifloon,https://pokeapi.co/api/v2/pokemon/425/,70.0,4,425,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,12,90,50,34,60,44,70,106,aftermath,84,unburden,8,ghost,3,flying,138,flare-boost
drifblim,https://pokeapi.co/api/v2/pokemon/426/,174.0,12,426,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,150,150,80,44,90,54,80,106,aftermath,84,unburden,8,ghost,3,flying,138,flare-boost
buneary,https://pokeapi.co/api/v2/pokemon/427/,70.0,4,427,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,55,55,66,44,44,56,85,50,run-away,103,klutz,1,normal,,,7,limber
lopunny,https://pokeapi.co/api/v2/pokemon/428/,168.0,12,428,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,333,65,76,84,54,96,105,56,cute-charm,103,klutz,1,normal,,,7,limber
mismagius,https://pokeapi.co/api/v2/pokemon/429/,173.0,9,429,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,44,60,60,60,105,105,105,26,levitate,,,8,ghost,,,,
honchkrow,https://pokeapi.co/api/v2/pokemon/430/,177.0,9,430,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,273,100,125,52,105,52,71,15,insomnia,105,super-luck,17,dark,3,flying,153,moxie
glameow,https://pokeapi.co/api/v2/pokemon/431/,62.0,5,431,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,39,49,55,42,42,37,85,7,limber,20,own-tempo,1,normal,,,51,keen-eye
purugly,https://pokeapi.co/api/v2/pokemon/432/,158.0,10,432,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,438,71,82,64,64,59,112,47,thick-fat,20,own-tempo,1,normal,,,128,defiant
